TimeWindow, Subwindow, Flight, RiskCategory, O1, O2
170, 160, Flight19, LOWRISK1, 9.285357798539849E-5, -9.285357798539849E-5
170, 160, Flight20, SELECTEE, -0.014633181336606326, 0.014633181336606326
170, 160, Flight20, UNKNOWN, -8.598680606386533E-6, 8.598680606386533E-6
170, 160, Flight20, LOWRISK1, 6.646136172226838E-5, -6.646136172226838E-5
180, 0, Flight1, SELECTEE, -0.03646010030925497, 0.03646010030925497
180, 0, Flight1, UNKNOWN, -3.0592125071269347E-6, 3.0592125071269347E-6
180, 0, Flight1, LOWRISK1, 5.9099099834828824E-5, -5.9099099834828824E-5
180, 0, Flight2, SELECTEE, 1.1174763540228451E-5, -1.1174763540228451E-5
180, 0, Flight2, UNKNOWN, -5.931791708358827E-6, 5.931791708358827E-6
180, 0, Flight2, LOWRISK1, 5.193693136489039E-5, -5.193693136489039E-5
180, 0, Flight3, SELECTEE, -3.368914462614286E-5, 3.368914462614286E-5
180, 0, Flight3, UNKNOWN, -2.9934070368598813E-6, 2.9934070368598813E-6
180, 0, Flight3, LOWRISK1, 2.3375433629632838E-5, -2.3375433629632838E-5
180, 0, Flight4, SELECTEE, -1.6521328458218062E-4, 1.6521328458218062E-4
180, 0, Flight4, UNKNOWN, 5.675265851367911E-7, -5.675265851367911E-7
180, 0, Flight4, LOWRISK1, 6.185096694823043E-5, -6.185096694823043E-5
180, 0, Flight5, SELECTEE, -0.30895644125335064, 0.30895644125335064
180, 0, Flight5, UNKNOWN, -6.00321603569501E-6, 6.00321603569501E-6
180, 0, Flight5, LOWRISK1, 4.748112605394675E-7, -4.748112605394675E-7
180, 0, Flight6, SELECTEE, -9.277941220770619E-5, 9.277941220770619E-5
180, 0, Flight6, UNKNOWN, 3.7067661033925074E-7, -3.7067661033925074E-7
180, 0, Flight6, LOWRISK1, 3.621626285781198E-5, -3.621626285781198E-5
180, 0, Flight7, SELECTEE, 1.2982024856738805E-6, -1.2982024856738805E-6
180, 0, Flight7, UNKNOWN, -3.0480674050449367E-6, 3.0480674050449367E-6
180, 0, Flight7, LOWRISK1, 4.1736539140892325E-7, -4.1736539140892325E-7
180, 0, Flight8, SELECTEE, -0.03668030448232565, 0.03668030448232565
180, 0, Flight8, UNKNOWN, 4.829912429062199E-7, -4.829912429062199E-7
180, 0, Flight8, LOWRISK1, 5.702120429894264E-5, -5.702120429894264E-5
180, 0, Flight9, SELECTEE, -6.07257702709268E-6, 6.07257702709268E-6
180, 0, Flight9, UNKNOWN, -9.357791055421858E-6, 9.357791055421858E-6
180, 0, Flight9, LOWRISK1, 3.286036882675594E-5, -3.286036882675594E-5
180, 0, Flight10, SELECTEE, 1.4046710027149556E-4, -1.4046710027149556E-4
180, 0, Flight10, UNKNOWN, 1.4493047901381238E-6, -1.4493047901381238E-6
180, 0, Flight10, LOWRISK1, 4.989699269639264E-5, -4.989699269639264E-5
180, 0, Flight11, SELECTEE, -7.199045800094435E-5, 7.199045800094435E-5
180, 0, Flight11, UNKNOWN, -2.457605809013412E-6, 2.457605809013412E-6
180, 0, Flight11, LOWRISK1, 3.7481888368183843E-7, -3.7481888368183843E-7
180, 0, Flight12, SELECTEE, -0.30895586829409166, 0.30895586829409166
180, 0, Flight12, UNKNOWN, 3.063934702240711E-7, -3.063934702240711E-7
180, 0, Flight12, LOWRISK1, 7.695310787396306E-5, -7.695310787396306E-5
180, 0, Flight13, SELECTEE, -3.995009796613941E-5, 3.995009796613941E-5
180, 0, Flight13, UNKNOWN, -5.555110000867434E-6, 5.555110000867434E-6
180, 0, Flight13, LOWRISK1, 1.1066434228511878E-4, -1.1066434228511878E-4
180, 0, Flight14, SELECTEE, -1.7881137702212884E-13, 1.7881137702212884E-13
180, 0, Flight14, UNKNOWN, -1.08044940455864E-5, 1.08044940455864E-5
180, 0, Flight14, LOWRISK1, 4.2672307727808846E-5, -4.2672307727808846E-5
180, 0, Flight15, SELECTEE, -1.4021110377116921E-5, 1.4021110377116921E-5
180, 0, Flight15, UNKNOWN, -2.7702012663751093E-6, 2.7702012663751093E-6
180, 0, Flight15, LOWRISK1, 5.4856433253845206E-5, -5.4856433253845206E-5
180, 0, Flight16, SELECTEE, -2.8487243951221415E-14, 2.8487243951221415E-14
180, 0, Flight16, UNKNOWN, -2.434355159523478E-6, 2.434355159523478E-6
180, 0, Flight16, LOWRISK1, 7.439391297642077E-5, -7.439391297642077E-5
180, 0, Flight17, SELECTEE, -7.699424883227607E-14, 7.699424883227607E-14
180, 0, Flight17, UNKNOWN, -7.380512672633197E-6, 7.380512672633197E-6
180, 0, Flight17, LOWRISK1, 3.6660267924899184E-7, -3.6660267924899184E-7
180, 0, Flight18, SELECTEE, -2.5875474721536497E-5, 2.5875474721536497E-5
180, 0, Flight18, UNKNOWN, -4.1594139733470795E-6, 4.1594139733470795E-6
180, 0, Flight18, LOWRISK1, 6.520697797101304E-5, -6.520697797101304E-5
180, 0, Flight19, SELECTEE, -9.901897399399394E-5, 9.901897399399394E-5
180, 0, Flight19, UNKNOWN, 3.9005951592135503E-7, -3.9005951592135503E-7
180, 0, Flight19, LOWRISK1, 5.391214800354883E-7, -5.391214800354883E-7
180, 0, Flight20, SELECTEE, -9.441919808785848E-6, 9.441919808785848E-6
180, 0, Flight20, UNKNOWN, -8.597862147438323E-7, 8.597862147438323E-7
180, 0, Flight20, LOWRISK1, 6.154094366068E-5, -6.154094366068E-5
180, 10, Flight1, SELECTEE, 0.0, 0.0
180, 10, Flight1, UNKNOWN, -9.688018544582849E-6, 9.688018544582849E-6
180, 10, Flight1, LOWRISK1, 6.231116021894914E-5, -6.231116021894914E-5
180, 10, Flight2, SELECTEE, 0.0, 0.0
180, 10, Flight2, UNKNOWN, -8.791569143772475E-6, 8.791569143772475E-6
180, 10, Flight2, LOWRISK1, 5.6051113130367286E-5, -5.6051113130367286E-5
180, 10, Flight3, SELECTEE, 0.0, 0.0
180, 10, Flight3, UNKNOWN, -6.70711775470593E-6, 6.70711775470593E-6
180, 10, Flight3, LOWRISK1, 6.006384178374377E-5, -6.006384178374377E-5
180, 10, Flight4, SELECTEE, 0.0, 0.0
180, 10, Flight4, UNKNOWN, 5.979852616203562E-7, -5.979852616203562E-7
180, 10, Flight4, LOWRISK1, 5.58051565016085E-6, -5.58051565016085E-6
180, 10, Flight5, SELECTEE, -0.34552177937332457, 0.34552177937332457
180, 10, Flight5, UNKNOWN, -7.37159739593792E-6, 7.37159739593792E-6
180, 10, Flight5, LOWRISK1, 4.5018936552089393E-7, -4.5018936552089393E-7
180, 10, Flight6, SELECTEE, 0.0, 0.0
180, 10, Flight6, UNKNOWN, 1.7592170970628522E-7, -1.7592170970628522E-7
180, 10, Flight6, LOWRISK1, 9.952265852770535E-5, -9.952265852770535E-5
180, 10, Flight7, SELECTEE, 1.166745246519963E-6, -1.166745246519963E-6
180, 10, Flight7, UNKNOWN, -8.730201838615492E-6, 8.730201838615492E-6
180, 10, Flight7, LOWRISK1, 4.2796462912503375E-7, -4.2796462912503375E-7
180, 10, Flight8, SELECTEE, 0.0, 0.0
180, 10, Flight8, UNKNOWN, 4.598274332060258E-7, -4.598274332060258E-7
180, 10, Flight8, LOWRISK1, 6.845450781073796E-5, -6.845450781073796E-5
180, 10, Flight9, SELECTEE, 0.0, 0.0
180, 10, Flight9, UNKNOWN, 5.2117301193331905E-8, -5.2117301193331905E-8
180, 10, Flight9, LOWRISK1, 6.10952970469157E-5, -6.10952970469157E-5
180, 10, Flight10, SELECTEE, 0.0, 0.0
180, 10, Flight10, UNKNOWN, -8.251258368324002E-6, 8.251258368324002E-6
180, 10, Flight10, LOWRISK1, 7.51594615473002E-5, -7.51594615473002E-5
180, 10, Flight11, SELECTEE, 0.0, 0.0
180, 10, Flight11, UNKNOWN, -7.878084981526407E-6, 7.878084981526407E-6
180, 10, Flight11, LOWRISK1, 5.477097931138487E-7, -5.477097931138487E-7
180, 10, Flight12, SELECTEE, -0.3455220658529541, 0.3455220658529541
180, 10, Flight12, UNKNOWN, 2.8060348915513473E-7, -2.8060348915513473E-7
180, 10, Flight12, LOWRISK1, 8.773214229162398E-5, -8.773214229162398E-5
180, 10, Flight13, SELECTEE, 0.0, 0.0
180, 10, Flight13, UNKNOWN, -1.0737795861910602E-5, 1.0737795861910602E-5
180, 10, Flight13, LOWRISK1, 9.01184459581594E-5, -9.01184459581594E-5
180, 10, Flight14, SELECTEE, -1.3790329534859015E-13, 1.3790329534859015E-13
180, 10, Flight14, UNKNOWN, -2.292268461158262E-6, 2.292268461158262E-6
180, 10, Flight14, LOWRISK1, 3.4179748003477875E-5, -3.4179748003477875E-5
180, 10, Flight15, SELECTEE, 0.0, 0.0
180, 10, Flight15, UNKNOWN, 4.927148709727871E-7, -4.927148709727871E-7
180, 10, Flight15, LOWRISK1, 8.859668512614141E-5, -8.859668512614141E-5
180, 10, Flight16, SELECTEE, -1.1926620975583818E-14, 1.1926620975583818E-14
180, 10, Flight16, UNKNOWN, -1.19186704259118E-5, 1.19186704259118E-5
180, 10, Flight16, LOWRISK1, 7.923558854847078E-5, -7.923558854847078E-5
180, 10, Flight17, SELECTEE, -5.383203424964404E-14, 5.383203424964404E-14
180, 10, Flight17, UNKNOWN, -9.768960571399264E-6, 9.768960571399264E-6
180, 10, Flight17, LOWRISK1, 3.5149417268459244E-7, -3.5149417268459244E-7
180, 10, Flight18, SELECTEE, 0.0, 0.0
180, 10, Flight18, UNKNOWN, -1.3228589612807011E-5, 1.3228589612807011E-5
180, 10, Flight18, LOWRISK1, 7.544106801871849E-5, -7.544106801871849E-5
180, 10, Flight19, SELECTEE, 0.0, 0.0
180, 10, Flight19, UNKNOWN, -1.2197945415957716E-5, 1.2197945415957716E-5
180, 10, Flight19, LOWRISK1, 5.964052408979334E-7, -5.964052408979334E-7
180, 10, Flight20, SELECTEE, 0.0, 0.0
180, 10, Flight20, UNKNOWN, -1.088849674401207E-5, 1.088849674401207E-5
180, 10, Flight20, LOWRISK1, 7.064289644934782E-5, -7.064289644934782E-5
180, 20, Flight1, SELECTEE, 0.0, 0.0
180, 20, Flight1, UNKNOWN, -8.189721348380702E-6, 8.189721348380702E-6
180, 20, Flight1, LOWRISK1, 7.65754545661979E-5, -7.65754545661979E-5
180, 20, Flight2, SELECTEE, 9.575664712898402E-6, -9.575664712898402E-6
180, 20, Flight2, UNKNOWN, -5.885125495520228E-6, 5.885125495520228E-6
180, 20, Flight2, LOWRISK1, 3.166304733077354E-5, -3.166304733077354E-5
180, 20, Flight3, SELECTEE, -0.024406919700542838, 0.024406919700542838
180, 20, Flight3, UNKNOWN, -7.168941908595134E-6, 7.168941908595134E-6
180, 20, Flight3, LOWRISK1, 3.819939690814296E-5, -3.819939690814296E-5
180, 20, Flight4, SELECTEE, -0.07330095982485854, 0.07330095982485854
180, 20, Flight4, UNKNOWN, 3.5658114375099794E-7, -3.5658114375099794E-7
180, 20, Flight4, LOWRISK1, 5.614034144412653E-5, -5.614034144412653E-5
180, 20, Flight5, SELECTEE, -0.3455214728016208, 0.3455214728016208
180, 20, Flight5, UNKNOWN, -6.758449605241977E-6, 6.758449605241977E-6
180, 20, Flight5, LOWRISK1, 4.5541162391636814E-7, -4.5541162391636814E-7
180, 20, Flight6, SELECTEE, -9.277941224063575E-5, 9.277941224063575E-5
180, 20, Flight6, UNKNOWN, 3.4139193750714234E-7, -3.4139193750714234E-7
180, 20, Flight6, LOWRISK1, 8.957855910834418E-6, -8.957855910834418E-6
180, 20, Flight7, SELECTEE, 1.309504925170902E-6, -1.309504925170902E-6
180, 20, Flight7, UNKNOWN, -1.568086548364428E-6, 1.568086548364428E-6
180, 20, Flight7, LOWRISK1, 4.3224758377581266E-7, -4.3224758377581266E-7
180, 20, Flight8, SELECTEE, 0.0, 0.0
180, 20, Flight8, UNKNOWN, 2.2022419335491256E-7, -2.2022419335491256E-7
180, 20, Flight8, LOWRISK1, 5.896100208794399E-5, -5.896100208794399E-5
180, 20, Flight9, SELECTEE, 0.0, 0.0
180, 20, Flight9, UNKNOWN, -1.2857560616090303E-5, 1.2857560616090303E-5
180, 20, Flight9, LOWRISK1, 7.618284323453645E-5, -7.618284323453645E-5
180, 20, Flight10, SELECTEE, -0.02423619659091845, 0.02423619659091845
180, 20, Flight10, UNKNOWN, 3.1187783233484096E-6, -3.1187783233484096E-6
180, 20, Flight10, LOWRISK1, 5.468678957654287E-5, -5.468678957654287E-5
180, 20, Flight11, SELECTEE, 0.0, 0.0
180, 20, Flight11, UNKNOWN, -4.723108492611585E-6, 4.723108492611585E-6
180, 20, Flight11, LOWRISK1, 1.979522062405834E-7, -1.979522062405834E-7
180, 20, Flight12, SELECTEE, -0.3089547749159739, 0.3089547749159739
180, 20, Flight12, UNKNOWN, 2.902861616264729E-7, -2.902861616264729E-7
180, 20, Flight12, LOWRISK1, 8.382799979182073E-5, -8.382799979182073E-5
180, 20, Flight13, SELECTEE, 0.0, 0.0
180, 20, Flight13, UNKNOWN, -5.5957865183974815E-6, 5.5957865183974815E-6
180, 20, Flight13, LOWRISK1, 9.791776652946016E-5, -9.791776652946016E-5
180, 20, Flight14, SELECTEE, -1.5080214696996823E-13, 1.5080214696996823E-13
180, 20, Flight14, UNKNOWN, -1.7707141742275545E-5, 1.7707141742275545E-5
180, 20, Flight14, LOWRISK1, 5.36893585178881E-5, -5.36893585178881E-5
180, 20, Flight15, SELECTEE, 0.0, 0.0
180, 20, Flight15, UNKNOWN, -1.0979074809229398E-5, 1.0979074809229398E-5
180, 20, Flight15, LOWRISK1, -7.140309538712919E-5, 7.140309538712919E-5
180, 20, Flight16, SELECTEE, -2.5515464482599414E-14, 2.5515464482599414E-14
180, 20, Flight16, UNKNOWN, -8.270223326585103E-6, 8.270223326585103E-6
180, 20, Flight16, LOWRISK1, 8.463536113198413E-5, -8.463536113198413E-5
180, 20, Flight17, SELECTEE, -6.020052385357412E-14, 6.020052385357412E-14
180, 20, Flight17, UNKNOWN, -1.1507261351502568E-5, 1.1507261351502568E-5
180, 20, Flight17, LOWRISK1, 3.346896324806296E-7, -3.346896324806296E-7
180, 20, Flight18, SELECTEE, 0.0, 0.0
180, 20, Flight18, UNKNOWN, -4.917667610152134E-6, 4.917667610152134E-6
180, 20, Flight18, LOWRISK1, 7.223628918949625E-5, -7.223628918949625E-5
180, 20, Flight19, SELECTEE, -0.036661695812235745, 0.036661695812235745
180, 20, Flight19, UNKNOWN, -1.813129081982718E-5, 1.813129081982718E-5
180, 20, Flight19, LOWRISK1, 6.007501926174558E-7, -6.007501926174558E-7
180, 20, Flight20, SELECTEE, 0.0, 0.0
180, 20, Flight20, UNKNOWN, -2.9871479331013884E-6, 2.9871479331013884E-6
180, 20, Flight20, LOWRISK1, 6.04380567915749E-5, -6.04380567915749E-5
180, 30, Flight1, SELECTEE, 0.0, 0.0
180, 30, Flight1, UNKNOWN, -9.72148064279256E-6, 9.72148064279256E-6
180, 30, Flight1, LOWRISK1, 8.77103120614514E-5, -8.77103120614514E-5
180, 30, Flight2, SELECTEE, 9.863904240283835E-6, -9.863904240283835E-6
180, 30, Flight2, UNKNOWN, -1.7048408422730022E-6, 1.7048408422730022E-6
180, 30, Flight2, LOWRISK1, 6.450499371099124E-5, -6.450499371099124E-5
180, 30, Flight3, SELECTEE, -3.051311053574505E-5, 3.051311053574505E-5
180, 30, Flight3, UNKNOWN, -8.378323187459096E-6, 8.378323187459096E-6
180, 30, Flight3, LOWRISK1, 6.273179070518653E-5, -6.273179070518653E-5
180, 30, Flight4, SELECTEE, -1.6488030900842988E-4, 1.6488030900842988E-4
180, 30, Flight4, UNKNOWN, 5.213522008560403E-7, -5.213522008560403E-7
180, 30, Flight4, LOWRISK1, 2.7315095692034996E-5, -2.7315095692034996E-5
180, 30, Flight5, SELECTEE, -0.3089570543967582, 0.3089570543967582
180, 30, Flight5, UNKNOWN, -5.56347911125688E-6, 5.56347911125688E-6
180, 30, Flight5, LOWRISK1, 4.49720669901811E-7, -4.49720669901811E-7
180, 30, Flight6, SELECTEE, -9.277941220484594E-5, 9.277941220484594E-5
180, 30, Flight6, UNKNOWN, 3.087937664628067E-7, -3.087937664628067E-7
180, 30, Flight6, LOWRISK1, 5.852517360532254E-5, -5.852517360532254E-5
180, 30, Flight7, SELECTEE, 1.4138818744467417E-6, -1.4138818744467417E-6
180, 30, Flight7, UNKNOWN, -3.1217991081505733E-6, 3.1217991081505733E-6
180, 30, Flight7, LOWRISK1, 4.024156841874413E-7, -4.024156841874413E-7
180, 30, Flight8, SELECTEE, 0.0, 0.0
180, 30, Flight8, UNKNOWN, 2.6367649132897676E-7, -2.6367649132897676E-7
180, 30, Flight8, LOWRISK1, 6.125716101014678E-5, -6.125716101014678E-5
180, 30, Flight9, SELECTEE, -5.4411497028411075E-6, 5.4411497028411075E-6
180, 30, Flight9, UNKNOWN, -2.999700919078113E-6, 2.999700919078113E-6
180, 30, Flight9, LOWRISK1, 7.092025981934878E-5, -7.092025981934878E-5
180, 30, Flight10, SELECTEE, 1.419362089011466E-4, -1.419362089011466E-4
180, 30, Flight10, UNKNOWN, -5.191737005947784E-6, 5.191737005947784E-6
180, 30, Flight10, LOWRISK1, 4.6189773763833586E-5, -4.6189773763833586E-5
180, 30, Flight11, SELECTEE, -0.036632426294637255, 0.036632426294637255
180, 30, Flight11, UNKNOWN, -3.254833328038502E-6, 3.254833328038502E-6
180, 30, Flight11, LOWRISK1, 2.6214056847548066E-7, -2.6214056847548066E-7
180, 30, Flight12, SELECTEE, -0.3089548228265209, 0.3089548228265209
180, 30, Flight12, UNKNOWN, 2.0927113077596094E-7, -2.0927113077596094E-7
180, 30, Flight12, LOWRISK1, 6.373464683401351E-5, -6.373464683401351E-5
180, 30, Flight13, SELECTEE, -3.419415670723059E-5, 3.419415670723059E-5
180, 30, Flight13, UNKNOWN, -6.58787726330543E-6, 6.58787726330543E-6
180, 30, Flight13, LOWRISK1, 6.182212292472965E-5, -6.182212292472965E-5
180, 30, Flight14, SELECTEE, -1.5342241297357576E-13, 1.5342241297357576E-13
180, 30, Flight14, UNKNOWN, 1.5461115307167318E-7, -1.5461115307167318E-7
180, 30, Flight14, LOWRISK1, 1.0588090753176128E-4, -1.0588090753176128E-4
180, 30, Flight15, SELECTEE, -1.2305624850029023E-5, 1.2305624850029023E-5
180, 30, Flight15, UNKNOWN, 7.023620712027292E-6, -7.023620712027292E-6
180, 30, Flight15, LOWRISK1, 7.758111280310815E-5, -7.758111280310815E-5
180, 30, Flight16, SELECTEE, -1.6670426083516296E-14, 1.6670426083516296E-14
180, 30, Flight16, UNKNOWN, -2.128635768745816E-6, 2.128635768745816E-6
180, 30, Flight16, LOWRISK1, 9.353730143987435E-5, -9.353730143987435E-5
180, 30, Flight17, SELECTEE, -6.236338877781555E-14, 6.236338877781555E-14
180, 30, Flight17, UNKNOWN, -3.1374788903475905E-6, 3.1374788903475905E-6
180, 30, Flight17, LOWRISK1, 3.0934602133136556E-7, -3.0934602133136556E-7
180, 30, Flight18, SELECTEE, 0.0, 0.0
180, 30, Flight18, UNKNOWN, -4.945115419771925E-6, 4.945115419771925E-6
180, 30, Flight18, LOWRISK1, 7.605511850696164E-5, -7.605511850696164E-5
180, 30, Flight19, SELECTEE, -9.521734725030445E-5, 9.521734725030445E-5
180, 30, Flight19, UNKNOWN, -1.4573967774030059E-6, 1.4573967774030059E-6
180, 30, Flight19, LOWRISK1, 5.100996101840017E-7, -5.100996101840017E-7
180, 30, Flight20, SELECTEE, -7.849084934100025E-6, 7.849084934100025E-6
180, 30, Flight20, UNKNOWN, -3.7932027367255516E-6, 3.7932027367255516E-6
180, 30, Flight20, LOWRISK1, 6.069915515865736E-5, -6.069915515865736E-5
180, 40, Flight1, SELECTEE, 0.0, 0.0
180, 40, Flight1, UNKNOWN, 2.655449173360755E-6, -2.655449173360755E-6
180, 40, Flight1, LOWRISK1, 6.926615684654173E-5, -6.926615684654173E-5
180, 40, Flight2, SELECTEE, 9.745878465475512E-6, -9.745878465475512E-6
180, 40, Flight2, UNKNOWN, -6.941481250469392E-6, 6.941481250469392E-6
180, 40, Flight2, LOWRISK1, 1.6343934835023688E-5, -1.6343934835023688E-5
180, 40, Flight3, SELECTEE, -2.7417485374476687E-5, 2.7417485374476687E-5
180, 40, Flight3, UNKNOWN, -6.761158658492408E-6, 6.761158658492408E-6
180, 40, Flight3, LOWRISK1, 6.732563116505037E-5, -6.732563116505037E-5
180, 40, Flight4, SELECTEE, -1.6515278172337945E-4, 1.6515278172337945E-4
180, 40, Flight4, UNKNOWN, 5.773120419301874E-7, -5.773120419301874E-7
180, 40, Flight4, LOWRISK1, 3.009119258517834E-5, -3.009119258517834E-5
180, 40, Flight5, SELECTEE, -0.3089543986666789, 0.3089543986666789
180, 40, Flight5, UNKNOWN, 5.074134091904761E-6, -5.074134091904761E-6
180, 40, Flight5, LOWRISK1, 4.6250004657599286E-7, -4.6250004657599286E-7
180, 40, Flight6, SELECTEE, -9.277941220170135E-5, 9.277941220170135E-5
180, 40, Flight6, UNKNOWN, 3.2848382856467224E-7, -3.2848382856467224E-7
180, 40, Flight6, LOWRISK1, 8.264783955682995E-5, -8.264783955682995E-5
180, 40, Flight7, SELECTEE, 0.0, 0.0
180, 40, Flight7, UNKNOWN, -5.061220740826311E-6, 5.061220740826311E-6
180, 40, Flight7, LOWRISK1, 4.06951192050626E-7, -4.06951192050626E-7
180, 40, Flight8, SELECTEE, -1.1268553467035051E-4, 1.1268553467035051E-4
180, 40, Flight8, UNKNOWN, 8.123582723082764E-7, -8.123582723082764E-7
180, 40, Flight8, LOWRISK1, 3.864947424912025E-5, -3.864947424912025E-5
180, 40, Flight9, SELECTEE, -5.273364077706273E-6, 5.273364077706273E-6
180, 40, Flight9, UNKNOWN, -1.6519735785684348E-6, 1.6519735785684348E-6
180, 40, Flight9, LOWRISK1, 5.554276858153748E-5, -5.554276858153748E-5
180, 40, Flight10, SELECTEE, -0.018142030668120986, 0.018142030668120986
180, 40, Flight10, UNKNOWN, 2.163367919309376E-6, -2.163367919309376E-6
180, 40, Flight10, LOWRISK1, 5.14128585529436E-5, -5.14128585529436E-5
180, 40, Flight11, SELECTEE, -6.414723635835294E-5, 6.414723635835294E-5
180, 40, Flight11, UNKNOWN, 4.927179332351549E-7, -4.927179332351549E-7
180, 40, Flight11, LOWRISK1, 3.1519534414119405E-7, -3.1519534414119405E-7
180, 40, Flight12, SELECTEE, -0.3089548050312317, 0.3089548050312317
180, 40, Flight12, UNKNOWN, 3.9784025213790235E-7, -3.9784025213790235E-7
180, 40, Flight12, LOWRISK1, 6.660251267496847E-5, -6.660251267496847E-5
180, 40, Flight13, SELECTEE, -3.430072593565616E-5, 3.430072593565616E-5
180, 40, Flight13, UNKNOWN, -4.322871141273912E-6, 4.322871141273912E-6
180, 40, Flight13, LOWRISK1, 7.333776429541882E-5, -7.333776429541882E-5
180, 40, Flight14, SELECTEE, -1.4887097614159917E-13, 1.4887097614159917E-13
180, 40, Flight14, UNKNOWN, -8.374339700728928E-6, 8.374339700728928E-6
180, 40, Flight14, LOWRISK1, -6.445457135472847E-7, 6.445457135472847E-7
180, 40, Flight15, SELECTEE, -1.2503568440517146E-5, 1.2503568440517146E-5
180, 40, Flight15, UNKNOWN, -6.659848508098817E-6, 6.659848508098817E-6
180, 40, Flight15, LOWRISK1, 5.770196622813189E-5, -5.770196622813189E-5
180, 40, Flight16, SELECTEE, -4.636020565185626E-15, 4.636020565185626E-15
180, 40, Flight16, UNKNOWN, -9.813280867160227E-6, 9.813280867160227E-6
180, 40, Flight16, LOWRISK1, 7.917822695996056E-5, -7.917822695996056E-5
180, 40, Flight17, SELECTEE, -5.751999526324642E-14, 5.751999526324642E-14
180, 40, Flight17, UNKNOWN, -6.6689245037457035E-6, 6.6689245037457035E-6
180, 40, Flight17, LOWRISK1, 3.634665960456779E-7, -3.634665960456779E-7
180, 40, Flight18, SELECTEE, -2.2640967014652063E-5, 2.2640967014652063E-5
180, 40, Flight18, UNKNOWN, 1.3626391082074639E-6, -1.3626391082074639E-6
180, 40, Flight18, LOWRISK1, 6.570981612483445E-5, -6.570981612483445E-5
180, 40, Flight19, SELECTEE, -0.02447413686615513, 0.02447413686615513
180, 40, Flight19, UNKNOWN, -3.486859263116812E-6, 3.486859263116812E-6
180, 40, Flight19, LOWRISK1, 4.959129860960243E-7, -4.959129860960243E-7
180, 40, Flight20, SELECTEE, -7.962134507652879E-6, 7.962134507652879E-6
180, 40, Flight20, UNKNOWN, -4.955025920891135E-6, 4.955025920891135E-6
180, 40, Flight20, LOWRISK1, 6.358808227654585E-5, -6.358808227654585E-5
180, 50, Flight1, SELECTEE, -0.03646010030925497, 0.03646010030925497
180, 50, Flight1, UNKNOWN, -3.157786018798228E-6, 3.157786018798228E-6
180, 50, Flight1, LOWRISK1, 3.767806626179609E-5, -3.767806626179609E-5
180, 50, Flight2, SELECTEE, 9.841750045389644E-6, -9.841750045389644E-6
180, 50, Flight2, UNKNOWN, -4.717518089090535E-7, 4.717518089090535E-7
180, 50, Flight2, LOWRISK1, 5.749261894738445E-5, -5.749261894738445E-5
180, 50, Flight3, SELECTEE, -2.8248407505455803E-5, 2.8248407505455803E-5
180, 50, Flight3, UNKNOWN, 1.3738576341663267E-6, -1.3738576341663267E-6
180, 50, Flight3, LOWRISK1, 5.522593196655402E-5, -5.522593196655402E-5
180, 50, Flight4, SELECTEE, -1.6516084918684497E-4, 1.6516084918684497E-4
180, 50, Flight4, UNKNOWN, 4.799517072306197E-7, -4.799517072306197E-7
180, 50, Flight4, LOWRISK1, 3.920719263558416E-5, -3.920719263558416E-5
180, 50, Flight5, SELECTEE, -0.3333333333333333, 0.3333333333333333
180, 50, Flight5, UNKNOWN, -1.402558010067095E-5, 1.402558010067095E-5
180, 50, Flight5, LOWRISK1, 4.517276712495069E-7, -4.517276712495069E-7
180, 50, Flight6, SELECTEE, -9.277941219048097E-5, 9.277941219048097E-5
180, 50, Flight6, UNKNOWN, 2.975868701873877E-7, -2.975868701873877E-7
180, 50, Flight6, LOWRISK1, 3.234805749154566E-5, -3.234805749154566E-5
180, 50, Flight7, SELECTEE, 1.3007757952876127E-6, -1.3007757952876127E-6
180, 50, Flight7, UNKNOWN, -3.0690284684821596E-6, 3.0690284684821596E-6
180, 50, Flight7, LOWRISK1, 4.332463328647575E-7, -4.332463328647575E-7
180, 50, Flight8, SELECTEE, -1.1268553465955183E-4, 1.1268553465955183E-4
180, 50, Flight8, UNKNOWN, 4.0692097931587335E-7, -4.0692097931587335E-7
180, 50, Flight8, LOWRISK1, 3.0350205697314378E-5, -3.0350205697314378E-5
180, 50, Flight9, SELECTEE, -5.303329147026568E-6, 5.303329147026568E-6
180, 50, Flight9, UNKNOWN, -9.331998330257268E-6, 9.331998330257268E-6
180, 50, Flight9, LOWRISK1, 4.595888027210138E-6, -4.595888027210138E-6
180, 50, Flight10, SELECTEE, 1.4189451123027566E-4, -1.4189451123027566E-4
180, 50, Flight10, UNKNOWN, -1.0447723954707884E-6, 1.0447723954707884E-6
180, 50, Flight10, LOWRISK1, 1.5063236640946474E-5, -1.5063236640946474E-5
180, 50, Flight11, SELECTEE, -6.51744352401478E-5, 6.51744352401478E-5
180, 50, Flight11, UNKNOWN, -5.368643631848949E-6, 5.368643631848949E-6
180, 50, Flight11, LOWRISK1, 2.8129032146672606E-7, -2.8129032146672606E-7
180, 50, Flight12, SELECTEE, -0.30895493849692224, 0.30895493849692224
180, 50, Flight12, UNKNOWN, 2.768014469591818E-7, -2.768014469591818E-7
180, 50, Flight12, LOWRISK1, 7.837931188589815E-5, -7.837931188589815E-5
180, 50, Flight13, SELECTEE, -3.4218595104978944E-5, 3.4218595104978944E-5
